time           Conversion     Mn         Mw         D          total rate     unreactedfunctional
13438.3        0.3866         1.63026     2.2564     1.38408     0.355648       24536 
13440.3        0.38665        1.63039     2.2566     1.38409     0.35559        24534 
13441.3        0.3867         1.63052     2.2569     1.38416     0.355532       24532 
13449          0.38675        1.63066     2.257      1.38411     0.355474       24530 
13450.9        0.3868         1.63079     2.2572     1.38412     0.355416       24528 
13452.2        0.38685        1.63092     2.2575     1.38419     0.355358       24526 
13454.5        0.3869         1.63106     2.2578     1.38426     0.3553         24524 
13455.4        0.38695        1.63119     2.259      1.38488     0.355242       24522 
13457.5        0.387          1.63132     2.2606     1.38575     0.355184       24520 
13457.7        0.38705        1.63145     2.2607     1.3857     0.355127       24518 
13464.8        0.3871         1.63159     2.261      1.38577     0.355069       24516 
13468.6        0.38715        1.63172     2.2616     1.38602     0.355011       24514 
13471.4        0.3872         1.63185     2.2618     1.38603     0.354953       24512 
13471.6        0.38725        1.63199     2.262      1.38604     0.354895       24510 
13479.6        0.3873         1.63212     2.2623     1.38611     0.354837       24508 
13480.9        0.38735        1.63225     2.2626     1.38618     0.354779       24506 
13481.6        0.3874         1.63239     2.2629     1.38625     0.354721       24504 
13484.5        0.38745        1.63252     2.2633     1.38638     0.354663       24502 
13484.5        0.3875         1.63265     2.2635     1.38639     0.354605       24500 
13487.7        0.38755        1.63279     2.2636     1.38634     0.354547       24498 
13488.4        0.3876         1.63292     2.2638     1.38635     0.35449        24496 
13495.3        0.38765        1.63305     2.2639     1.3863     0.354432       24494 
13495.9        0.3877         1.63319     2.2641     1.38631     0.354374       24492 
13498.9        0.38775        1.63332     2.2645     1.38644     0.354316       24490 
13503.4        0.3878         1.63345     2.265      1.38663     0.354258       24488 
13503.7        0.38785        1.63359     2.2656     1.38689     0.3542         24486 
13503.9        0.3879         1.63372     2.2658     1.3869     0.354142       24484 
13505.3        0.38795        1.63385     2.266      1.38691     0.354084       24482 
13508.3        0.388          1.63399     2.2666     1.38716     0.354027       24480 
13510.9        0.38805        1.63412     2.2669     1.38723     0.353969       24478 
13520.3        0.3881         1.63425     2.2673     1.38736     0.353911       24476 
